Images,Posted-by,air-conditioning,balcony,bathrooms,bedrooms,dishwasher,fridge,furnished,heat_added,hydro_added,lat,laundry_in_building,laundry_in_unit,location,long,move-in-date,parking,pet_limited,pet_yes,postal_code,price,product-link-href,size,smoking_outdoors,smoking_yes,sublocality,title,type,water_added,wifi_cable,wifi_internet,yard
,Agent,0,1,1.0,2.0,0,0,0,0,0,45.4395987,0,0,"Lasalle, QC H8N 1V7",-73.62774089999999,01-Jul-22,1,0,0,H8N 1V7,1150.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-appartement-1er-etage-a-louer-1er-juillet/1616825677,9999,0,0,Lasalle,4 1/2 Appartement 1er étage à Louer 1er Juillet,Apartment,0,0,0,1
,Lany,0,1,2.0,4.0,1,0,0,0,0,45.5909422,0,0,"Boulevard Langelier, Montreal, QC",-73.5700022,01-Jul-22,3,0,0,,2500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-7-renove-a-2-minutes-a-pied-du-metro-langelier/1619977703,1800,1,0,,Magnifique 7 ½ rénové à 2 minutes à pied du métro Langelier,Apartment,0,0,1,1
4.0,Château Isabelle,0,0,1.0,1.0,0,1,0,1,0,45.45837849999999,1,0,"4560 Boulevard LaSalle, Verdun, QC, H4G 2B1",-73.56303489999999,,0,0,0,H4G 2B1,1440.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-1-bathroom-apartment-for-rent-4560-boulevard-lasall/1604882066,455,0,1,Verdun,"1 Bedroom, 1 Bathroom Apartment for Rent - 4560 Boulevard LaSall",Apartment,1,0,0,0
7.0,Kijiji User,0,1,1.0,4.0,0,0,0,0,0,45.5863859,0,0,"Rue de Vérone, Saint-Leonard, QC",-73.5880929,01-Aug-22,0,0,0,H1P,2100.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-bedrooms-61-2-in-front-of-metro-papineau-green-line/1620186513,1000,0,0,Saint-Léonard,4 BEDROOMS (61/2) IN FRONT OF METRO PAPINEAU(GREEN LINE),Apartment,0,0,0,0
11.0,Kijiji User,0,1,1.0,1.0,0,1,0,1,0,45.5108588,1,0,"3463 Sainte Famille, Montréal, QC, H2X 2K7",-73.5719996,01-Sep-22,0,0,0,H2X 2K7,1320.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-au-centre-ville-semi-meuble-septembre-2022/1620291772,550,0,0,Le Plateau-Mont-Royal,"Beau 3 1/2  au centre-ville - semi- meublé, Septembre 2022",Apartment,1,0,1,0
17.0,Kijiji User,0,0,1.0,1.0,0,0,0,0,0,45.570826,0,0,"7940 Pie-IX Boulevard, Montreal, QC",-73.60157559999999,12-Jun-22,0,0,0,H1Z 3T3,1100.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-3-1-2-apartment-for-rent/1620972283,1100,1,0,Villeray—Saint-Michel—Parc-Extension,Spacious 3 1/2 Apartment for rent!!,Apartment,0,0,0,0
7.0,Kijiji User,1,1,1.0,2.0,1,1,1,0,0,45.513127,0,1,"Montreal, QC H2X 2X4",-73.5698135,01-Jul-22,0,0,0,H2X 2X4,1900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-2-chambres-au-plateau-emplacement-desirable/1616837853,800,1,0,Le Plateau-Mont-Royal,Appartement 2 chambres au Plateau *emplacement désirable*,Condo,0,0,0,0
7.0,Kijiji User,0,1,1.0,3.0,1,0,0,0,0,45.4412284,1,1,"H8N, Canada",-73.62187639999999,01-Jul-22,0,0,0,H8N,1300.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/clean-bright-big-5-1-2-for-rent-july-1-in-front-of-park/1620638273,1200,0,0,Lasalle,CLEAN BRIGHT BIG 5 1/2 for rent JULY 1 in front of Park,Duplex/Triplex,0,0,0,0
,Kijiji User,1,1,1.0,2.0,0,0,0,0,0,45.5874068,0,0,"3405 Boulevard Henri-Bourassa Est, Montréal, QC, H1H 0B8",-73.6491616,,0,0,0,H1H 5B9,1218.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-montreal-construction-neuve-4-1-2-a-c-quartz/1621197460,934,0,0,Montréal-Nord,"A LOUER - MONTREAL - CONSTRUCTION NEUVE 4 1/2, A/C,QUARTZ",Apartment,0,0,0,0
27.0,Kijiji User,1,1,1.0,3.0,0,0,0,0,0,45.529214,0,1,"Montréal, QC H2K 2B4",-73.5506814,31-Jul-22,0,0,0,H2K 2B4,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-grand-appartement-5-1-2-avec-cachet-une-chambre-fermee/1620174604,950,0,0,Ville-Marie,Beau grand appartement 5 1/2 avec cachet. Une chambre fermée,Condo,0,0,0,0
7.0,Rami,1,1,2.0,2.0,1,1,1,0,0,45.5011708,1,1,"5780 Av. Decelles, Montréal, QC H3S 2C7, Canada",-73.6272674,01-Jun-22,1,0,0,H3S 2C7,2000.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer/1619397067,1080,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,Condo à louer,Condo,1,0,0,0
2.0,isabelle,1,1,1.0,2.0,0,0,0,0,0,45.6674912,0,1,"Rue Sophie-de-Grouchy, Montréal, QC",-73.5520841,01-Jul-22,0,0,0,H1C,1350.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-style-condo/1620881934,1200,1,0,Riviere-des-Prairies—Pointe-aux-Trembles,Grand 4 1/2 style condo,Apartment,0,0,0,0
3.0,Nathalie Duval,0,1,1.0,2.0,1,1,0,0,0,45.5050622,0,0,"Saint-Laurent, QC H4R 2L2",-73.7023336,01-Jul-22,1,0,0,H4R 2L2,1495.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-for-rent:-1-495-month-4-1-2/1621099882,84,0,0,Saint-Laurent,"New for RENT: $1,495/month ( 4 1/2)",Apartment,0,0,0,0
,Place Kingsley,1,0,1.0,2.0,0,0,0,1,0,45.4614176,0,0,"5550 avenue Trent, Montreal, QC, H4W 2B9",-73.6616921,31-Aug-22,0,0,0,H4W 2B9,1499.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/place-kingsley:-apartment-for-rent-in-cote-saint-luc/1604107417,900,0,0,,Place Kingsley: Apartment for rent in Cote Saint-Luc,Apartment,1,0,0,0
5.0,Jin,1,0,1.0,0.0,0,0,1,1,1,45.5132931,1,0,"Montreal, QC H2X",-73.56940139999999,01-Jul-22,0,0,0,H2X,1250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-studio-for-lease-transfer-or-sublet-near-mcgill/1620214113,465,1,0,,Large studio for lease transfer or Sublet near McGill,Apartment,1,0,0,0
9.0,7388 rue St-Jacques,1,0,1.0,1.0,1,1,0,0,0,45.4536293,1,1,"7388 rue St-Jacques, Montréal, QC, H4B 1W3",-73.6356279,01-Jul-22,0,0,0,H4B 1W3,1050.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifiques-condos-3-5-avec-electromenagers-montreal-ouest/1617451856,560,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,Magnifiques condos 3.5 avec électroménagers - Montréal Ouest,Apartment,0,0,1,0
6.0,Kijiji User,0,1,1.0,2.0,0,1,0,0,0,45.5384932,0,1,"5200 Av. De Lorimier, Montréal, QC H2H 2C2, Canada",-73.5799593,01-Jul-22,0,0,0,H2H 2C2,1240.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-tres-ensoleille-plateau-mont-royal/1620849108,800,0,0,Le Plateau-Mont-Royal,4.5 très ensoleillé-Plateau Mont-Royal,Duplex/Triplex,1,0,0,0
,3655 Papineau,0,0,1.0,0.0,0,0,0,1,1,45.5297327,0,0,"3655 Avenue Papineau, Montreal, QC, H2K 4K1",-73.56694689999999,,0,0,0,H2K 4K1,1249.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3655-papineau:-apartment-for-rent-in-montreal/1598427124,315,0,0,Le Plateau-Mont-Royal,3655 Papineau: Apartment for rent in Montreal,Apartment,1,0,0,0
,herman,0,1,1.0,4.0,0,0,1,0,0,45.4749414,0,1,"Rue Saint-Jacques, Montreal, QC",-73.595434,01-Jul-22,0,0,0,,1850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-renovated-apt-beau-apartement-renove/1619490297,1400,0,0,,Beautiful Renovated Apt / Beau Apartement Renove,Apartment,0,0,0,0
16.0,McCord Condos,1,1,1.0,0.0,1,1,0,1,1,45.4859783,0,1,"1999 rue William, Montreal, QC, H3J 1R9",-73.5688085,01-Jun-21,0,0,0,H3J 1R9,1395.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-condo-apparement-neuf-luxe-a-louer-griffintown/1606874273,465,0,0,Le Sud-Ouest,STUDIO-Condo Apparement NEUF & LUXE à louer Griffintown,Condo,1,0,0,0
7.0,Kijiji User,1,1,1.0,1.5,1,1,0,0,0,45.4498676,0,1,"Angrignon Boulevard, Lasalle, QC",-73.6176946,01-Jul-22,1,0,0,,1480.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo/1620917610,650,0,0,LaSalle,3 1/2 CONDO,Condo,1,0,0,0
4.0,Tony,0,0,1.0,2.0,0,0,0,0,0,45.5953252,0,0,"7355 Rue Henri-Julien, Laval, QC",-73.7995331,01-Jul-22,1,0,0,H7L 5X7,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-avec-garage/1620446539,700,1,0,,4 1/2 avec garage,Apartment,0,0,0,1
9.0,MC,0,0,1.0,2.0,0,0,0,0,0,45.4839352,0,1,"Dollard-Des Ormeaux, QC H9G 2Y3",-73.8291333,01-Aug-22,1,0,0,H9G 2Y3,1200.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-newly-renovated-open-concept-semi-basement/1620403738,850,0,0,,4.5 Newly renovated open concept semi basement,Apartment,0,0,0,0
7.0,Bianca,1,1,1.0,1.0,1,1,1,0,0,45.4847686,0,1,"Montréal, QC H3J",-73.5728283,01-Nov-22,0,0,0,H3J,1850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-3-1-2-a-louer-a-griffintown/1621189911,600,0,0,,Magnifique condo 3 1/2 à louer à Griffintown,Condo,1,0,0,0
24.0,3730 Queen Mary,1,1,1.0,2.0,1,1,0,0,0,45.4943611,0,1,"3730 Queen Mary, Montreal, QC, H3V 1A6",-73.6191995,08-Apr-22,0,0,0,H3V 1A6,1975.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/modern-2-bedr-2min-away-cdn-metro-washer-dryer-wi-fi-incl/1612373219,850,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,Modern 2 Bedr - 2min away CDN Metro - Washer/Dryer + Wi-Fi Incl.,Apartment,1,0,1,0
,3655 Papineau,0,0,1.0,2.0,0,0,0,1,1,45.5297327,0,0,"3655 Avenue Papineau, Montreal, QC, H2K 4K1",-73.56694689999999,,0,0,0,H2K 4K1,1829.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3655-papineau:-apartment-for-rent-in-montreal/1598512319,700,0,0,Le Plateau-Mont-Royal,3655 Papineau: Apartment for rent in Montreal,Apartment,1,0,0,0
,Alexandre,1,1,1.0,4.0,0,0,0,0,0,45.599193,0,0,"Montréal, QC H1L 5H5",-73.52263789999999,01-Jul-22,0,0,0,H1L 5H5,1550.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-pieces-haut-de-duplex-renove-3-chambres/1621228018,1300,0,0,Mercier-Hochelaga-Maisonneuve,"6 pieces Haut de duplex rénové, 3 chambres",Apartment,0,0,0,0
4.0,Laura M,0,1,1.0,2.0,0,0,0,1,1,45.5415999,1,0,"Montréal, QC H3M 2X6",-73.6910924,01-Jul-22,0,0,0,H3M 2X6,1100.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-tout-inclus-beton/1620100356,860,0,0,Ahuntsic-Cartierville,4 1/2 A LOUER TOUT INCLUS BÉTON,Apartment,1,0,0,0
7.0,A M,0,1,1.0,1.0,0,0,0,1,0,45.4395475,0,1,"Lachine, Québec H8S",-73.6762899,01-Jun-22,0,0,0,H8S,900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-renove-chauffe-eau-chaude-entree-lav-seche-1-juillet/1617602424,1,0,0,Lachine,3 1/2 Rénové Chauffé/Eau Chaude/Entrée Lav/Sèche 1 Juillet,Apartment,1,0,0,0
7.0,Kijiji User,0,1,1.0,1.0,0,0,0,0,0,45.54355839999999,0,0,"Montréal, QC H1W",-73.54482829999999,06-Jun-22,0,0,0,H1W,850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-3-1-2-av-bourbonniere-3e-etage/1620190165,640,1,0,,À louer 3 1/2 Av. Bourbonniere **3e étage**,Apartment,0,0,0,0
3.0,Kijiji User,1,1,1.0,1.0,1,1,1,0,0,45.5668424,0,1,"Montreal, QC H2A 0A1",-73.6016413,01-Jul-22,1,0,0,H2A 0A1,1225.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-a-louer-5-electros-ac-parking-prive/1620867453,750,0,0,Villeray—Saint-Michel—Parc-Extension,"Condo 3 ½ à louer (5 électros, AC, PARKING privé)",Condo,0,0,0,0
7.0,Dominic Bertrand,1,0,1.0,2.0,1,1,1,1,1,45.5600063,0,1,"2097 Viau Street, Montréal, QC",-73.53723699999999,01-Aug-22,1,0,0,H1V 0A7,1850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-de-style-loft-new-yorkais-meuble-hydro-wifi-cable-inclus/1619885371,995,0,0,Mercier-Hochelaga-Maisonneuve,"Condo de style Loft New Yorkais meublé, hydro/wifi/cable inclus",Condo,1,1,1,0
,Hi-Rise 4,0,1,1.0,1.0,0,1,0,1,0,45.4538297,1,0,"700 rue de Gaspé, Verdun, QC, H3E 1H2",-73.5477307,01-Oct-22,0,0,0,H3E 1H2,1199.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-a-louer-iles-des-soeurs-nuns-island-700-rue-de-gaspe-pri/1608036884,630,0,1,Verdun,3.5 à louer Iles des Soeurs/Nun's Island - 700 rue de Gaspé *Pri,Apartment,1,0,0,0
7.0,Kijiji User,1,1,1.0,2.0,1,0,0,0,0,45.4171175,0,1,"Lasalle, QC H8R 2K2",-73.6416763,01-Jul-22,1,0,0,H8R 2K2,1400.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-large-4-1-2-condo-for-rent-in-lasalle/1620891344,1100,0,0,Lasalle,Beautiful large 4 1/2 condo for rent in LaSalle,Condo,0,0,0,0
7.0,Kako,1,1,1.5,2.0,1,1,1,1,1,45.4759566,1,0,"Westmount, QC H3Z 1N2",-73.60176059999999,01-Sep-22,0,0,0,H3Z 1N2,1900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/westmount-2bed-room-1900/1619372873,1000,0,0,,Westmount 2BED ROOM   $1900,Condo,1,0,0,0
7.0,Ludiwine,0,1,1.0,5.0,1,1,0,1,1,45.503981,0,1,"1030 Rue de Bleury, Ville-Marie, Montréal, QC H2Z 0B8",-73.5625511,02-Jun-22,1,0,0,H2Z 0B8,2600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-neuf-a-montreal-2-chambres-garage-piscine-2600/1619641103,760,0,0,Ville-Marie,"Condo neuf à Montréal. 2 chambres, garage, piscine,2600$",Condo,0,1,1,0
7.0,Montpro,0,0,1.0,1.0,1,1,0,0,0,45.4499639,0,1,"3141 Rue Allard, Montréal, QC",-73.6009129,01-Jul-22,0,0,0,H4E 2M8,1350.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/completely-renovated-one-bedroom-on-allard-street/1618763356,1,0,0,Le Sud-Ouest,Completely renovated one bedroom on Allard Street,Apartment,0,0,0,0
5.0,Esther et Nashua,1,1,1.0,1.0,1,1,0,0,0,45.5401873,0,0,"Montréal, QC H2R",-73.6205701,01-Jul-22,0,0,0,H2R,1550.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-3-1-2-a-louer-1er-juillet-2022-ou-1er-aout-2022/1619797375,550,0,0,,Logement 3 1/2 à louer 1er juillet 2022 ou 1er aout 2022,Apartment,0,0,0,0
5.0,Kijiji User,0,1,1.0,1.0,0,1,0,0,0,45.4655368,0,1,"2145 Avenue Beaconsfield, Montreal, QC H4A 2G7",-73.6181069,01-Jul-22,1,0,0,H4A 2G7,1100.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ndg-large-3-5-grand-3-5-a-louer-avec-parking/1619783657,800,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,NDG Large 3.5/Grand 3.5 à louer avec Parking,Apartment,0,0,0,0
7.0,Paul Geraghty,1,1,2.0,3.0,1,0,0,0,0,45.4584373,0,0,"6004 Rue Hadley, Montreal, QC",-73.5926496,01-Jul-21,0,0,0,H4E 3P1,1875.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ville-emard-charming-3-bed-large-ensuite-master-new-bathroom/1620608761,1400,0,0,Le Sud-Ouest,"VILLE-EMARD-Charming 3 bed, LARGE ENSUITE MASTER, new bathroom",Apartment,0,0,0,0
7.0,DeeMtl,1,0,1.5,2.0,1,1,0,0,0,45.47602120000001,0,1,"Montreal, QC H3K 1S9",-73.562191,08-Jun-22,0,0,0,H3K 1S9,1750.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/gorgeous-3-floors-townhouse-to-rent/1620401369,757,0,0,Southwest,Gorgeous 3 floors townhouse to rent,Townhouse,0,0,0,0
4.0,Tejveer,0,1,1.5,1.5,0,1,0,1,1,45.5400877,1,0,"Place Meilleur, Montreal, QC",-73.6677849,01-Aug-22,0,0,0,H3L,885.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lease-transfer/1621164418,1000,0,0,Ahuntsic-Cartierville,Lease transfer,Apartment,1,0,0,0
7.0,Kijiji User,1,1,1.0,4.0,1,1,0,0,1,45.5882161,0,1,"Rue de Marseille, Montréal, QC",-73.5348675,01-Jul-22,0,0,0,,1995.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-grand-6-1-2-dans-tetreaultville/1620857949,2310,1,0,Mercier-Hochelaga-Maisonneuve,Très grand 6 1/2 dans Tétreaultville,Apartment,1,0,0,1
5.0,Kijiji User,0,0,1.5,3.0,1,0,0,1,0,45.49874699999999,1,1,"1627 Bd Sunnybrooke, Dollard-des-Ormeaux, QC H9B 1R4, Canada",-73.7857609,01-Jul-22,1,0,0,H9B 1R4,1900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/townhouse-for-rent-3-bed-1-5-bath/1619325486,1700,1,0,Sunnybrooke,"Townhouse for rent 3 bed, 1.5 bath",Townhouse,1,0,0,1
7.0,lysandre,1,1,1.0,0.0,1,1,1,0,0,45.4847686,0,1,"H3J, Canada",-73.5728283,01-Jul-22,0,0,0,H3J,1200.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-studio/1620304624,400,1,0,,magnifique studio,Apartment,1,0,0,0
,Deborah,0,1,1.0,1.5,0,0,0,0,0,45.4689591,0,0,"3477 Rue Gertrude, Verdun, QC",-73.56881059999999,01-Jul-22,0,0,0,H4G 1R2,1050.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cosy-and-convenient-4-1-2-2nd-middle-floor-verdun-apartment/1613058503,760,0,0,Verdun,"Cosy and convenient 4 1/2, 2nd (middle) floor Verdun apartment",Apartment,0,0,0,0
,anthony,0,1,1.0,4.5,0,0,0,0,0,45.5565037,0,1,"Montreal, QC H2M 2L3",-73.63223409999999,01-May-22,0,0,0,H2M 2L3,1165.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-a-louer-renove-ahuntsic/1619587048,1100,0,0,Ahuntsic-Cartierville,grand 4 1/2 a louer renove ahuntsic,Duplex/Triplex,0,0,0,0
7.0,KarimA,0,0,1.0,2.0,0,1,0,0,0,45.4324561,0,1,"1346 Rue Charbonneau, LaSalle, QC H8N 1M2, Canada",-73.61930009999999,11-Jun-22,0,0,0,H8N 1M2,875.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bachelor-3-1-2-bas-de-duplex-2-chambres-fermee-750pc/1620904718,750,0,0,LaSalle,Bachelor 3 1/2 bas de duplex - 2 chambres fermée  750pc,Apartment,0,0,0,0
6.0,Mikey,0,0,2.0,3.0,0,0,0,0,0,45.5406734,0,1,"12248 Av. de Poutrincourt, Montréal, QC H3M 2B2, Canada",-73.70510349999999,13-Jun-22,0,0,0,H3M 2B2,1150.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-apartment/1620367649,650,1,0,Ahuntsic-Cartierville,4 1/2 apartment,Apartment,0,0,0,1
14.0,Kijiji User,0,1,1.0,2.0,1,1,0,0,0,45.5389661,0,1,"Montreal, QC H2P 2P2",-73.6364648,01-Jul-22,0,0,0,H2P 2P2,1300.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-cession-of-a-lease-starting-on-july-1-6-free-applicances/1621007457,900,0,0,Villeray—Saint-Michel—Parc-Extension,5 ½  Cession of a lease starting on July 1.  6 FREE APPLICANCES!,Duplex/Triplex,0,0,0,0
6.0,Kijiji User,0,1,1.0,1.0,0,0,1,0,0,45.5327086,0,1,"Montréal, QC H2S 2L5",-73.59492159999999,01-Jul-22,0,0,0,H2S 2L5,1150.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-metro-rosemont-meuble/1621139856,650,0,0,Rosemont-La Petite-Patrie,Grand 3 1/2 - Métro Rosemont - Meublé,Apartment,0,0,0,0
5.0,Alain,0,1,1.0,1.0,1,1,1,0,0,45.51289209999999,0,1,"370 Rue Saint-Andre, Montreal, QC H2L 0C4, Canada",-73.5497152,01-Jul-22,1,1,0,H2L 0C4,1900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-vieux-port/1619427161,800,0,0,Ville-Marie,Apartment Old Port,Apartment,1,0,0,1
7.0,Kijiji User,0,1,1.0,2.0,0,0,0,0,0,45.5321796,1,0,"Rue Crépeau, Saint-Laurent, QC",-73.675456,09-Jun-22,1,0,0,H4N,1444.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-2-bedrooms-to-rent-in-ville-saint-laurent/1620626163,700,0,0,Saint-Laurent,Beautiful 2 Bedrooms to rent in Ville Saint-Laurent,Apartment,1,0,0,0
7.0,Setrak Albar,1,1,2.0,2.0,0,0,0,0,0,45.4893364,0,0,"Pierrefonds, QC H9H 4B2",-73.8513012,01-Aug-22,1,0,0,H9H 4B2,1695.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-large-luxury-4-1-2-condo-for-rent-with-2-full-bath-garage/1620013508,1050,1,0,Pierrefonds-Roxboro,New Large Luxury 4 1/2 CONDO for rent with 2 full bath + Garage,Apartment,1,0,0,0
5.0,Dante,1,1,1.0,1.0,1,1,0,0,0,45.5519351,1,0,"Montréal, QC H1V 2N1",-73.5385148,09-Jun-22,0,0,0,H1V 2N1,1090.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-1-bed-1-bath-apartment-in-hochelaga/1620593310,500,0,0,Mercier-Hochelaga-Maisonneuve,renovated 1 bed 1 bath apartment in Hochelaga,Apartment,1,0,0,0
7.0,charlie,1,1,2.0,2.0,1,1,0,0,0,45.5885297,1,0,"Rue Jarry Est, Saint-Léonard, QC",-73.5875003,01-Sep-22,1,0,0,,1900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2022-condo-luxe-st-leonard-2cac-sdb-5-electro-station-incl/1619371482,950,0,0,Saint-Léonard,"2022 Condo Luxe St-Leonard, 2CAC/SDB, 5 Électro, Station incl",Condo,1,0,0,0
9.0,4685 De Mentana,0,1,1.0,3.0,0,1,0,0,0,45.5283976,0,1,"4685 De Mentana, Montréal, QC, H2J 3B7",-73.5829555,06-Jun-22,0,0,0,H2J 3B7,1850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-magnifique-5-1-2-renove-electromenagers-inclus/1620292960,900,1,0,Le Plateau-Mont-Royal,Plateau - Magnifique 5 1/2 Rénové - Électroménagers Inclus,Apartment,1,0,0,0
13.0,Kijiji User,0,1,1.0,1.0,0,1,0,0,0,45.5308919,0,0,"Brebeuf Street, Montréal, QC",-73.5815148,01-Jul-22,0,0,0,H2J,1245.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/face-au-parc-laurier-3e-etage-plateau-electros-inclus/1612633810,600,0,0,Le Plateau-Mont-Royal,**FACE AU PARC LAURIER** 3e étage - PLATEAU - ELECTROS INCLUS,Apartment,0,0,0,0
6.0,Francis Martel,0,1,1.0,4.0,1,1,0,0,0,45.5201257,0,1,"831 Avenue Stuart, Outremont, QC",-73.61615619999999,01-Jul-22,0,0,0,H2V 3H7,2209.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-pres-du-metro-outremont/1613718458,1100,0,0,Outremont,6½ près du métro Outremont,Apartment,0,0,0,0
5.0,Larry,1,1,1.0,2.0,1,1,0,0,0,45.4936387,0,1,"600 Rue de la Montagne, Montreal, QC",-73.5666021,30-Jun-22,1,0,0,H3C 4S4,2150.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/centre-ville-magnifique-condo-a-louer-libre-immediatement/1620886494,990,1,0,Ville-Marie,**Centre-Ville** Magnifique Condo à louer**Libre immédiatement**,Condo,0,0,0,1
7.0,Kijiji User,0,1,1.0,2.0,0,0,1,0,0,45.5668723,1,0,"6860 26e Avenue, Montreal, QC",-73.5846541,01-Jul-22,0,0,0,H1T 3L2,1200.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-rosemont-100-renove-eau-chaude-inclus-libre-juillet/1620410966,800,0,0,Rosemont—La Petite-Patrie,"4 ½, Rosemont, 100% rénové, eau chaude inclus, Libre JUILLET",Apartment,1,0,0,0
2.0,Kijiji User,0,1,1.0,1.0,0,0,0,0,0,45.5424605,0,0,"H2G 2S9, Canada",-73.5912724,15-Aug-22,0,0,0,H2G 2S9,950.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-rue-chabot-a-rosemont-libre-15-aout/1621006449,600,0,0,Rosemont—La Petite-Patrie,3 1/2 a louer rue chabot à Rosemont libre 15 août,Apartment,0,0,0,0
6.0,Pat Papillo,1,1,1.0,1.0,0,0,1,0,0,45.5346189,0,1,"7177 Boul. Saint-Laurent, Montreal, QC",-73.61765310000001,01-Sep-22,0,0,0,H2R 1S3,1400.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-de-luxe-au-coeur-de-la-petite-italie/1620028047,589,0,0,Rosemont—La Petite-Patrie,Condo 3 1/2 de luxe au coeur de la Petite Italie.,Condo,0,0,0,0
12.0,Kijiji User,0,1,1.0,2.0,0,0,1,0,0,45.5301239,0,1,"Rue Coupal, Montréal, QC",-73.5544196,01-Sep-22,0,0,0,H2K,1350.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/first-floor-of-a-beautiful-duplex-4-and-half/1619267725,1000,1,0,Ville-Marie,First floor of a beautiful duplex 4 and half,Apartment,1,0,0,1
